t_s,files_done,bytes_done,peak_rss_mb
290.0,16117,116937483184,1701.2
292.0,16208,117376629546,1702.8
294.0,16328,117832895599,1702.8
296.0,16455,118343125668,1702.8
298.0,16568,119948413494,1702.8
300.0,16677,120487422525,1702.8
302.0,16783,120993319625,1712.0
304.0,16887,121643275040,1718.0
306.0,16996,122273225004,1718.0
308.0,17132,122994336999,1718.0
310.0,17240,123605010767,1718.0
312.0,17343,124207732053,1718.0
314.0,17490,125065363795,1718.0
316.0,17634,125781885886,1718.0
318.0,17766,126503071367,1718.0
320.0,17873,127191034788,1718.0
322.0,17991,127850583268,1718.0
324.0,18105,128621513235,1718.0
326.0,18244,129655702689,1718.0
328.0,18379,132123179251,1718.0
330.0,18524,133073936354,1718.0
332.0,18642,133775077899,1718.0
334.0,18763,134537181559,1718.0
336.0,18911,135475485751,1718.0
338.0,19042,135984672149,1718.0
340.0,19170,136533527035,1718.0
342.0,19292,136980520484,1718.0
344.0,19390,137543509078,1718.6
346.0,19503,138126337547,1718.6
348.0,19631,139304188216,1718.6
350.0,19741,139881740864,1718.6
352.0,19876,140589299910,1718.6
354.0,19990,141229389130,1718.6
356.0,20136,142002287537,1718.6
358.0,20252,144121547534,1735.6
360.0,20361,144755816311,1735.6
362.0,20462,145260557458,1735.6
364.0,20574,146142886584,1735.6
366.0,20671,146669746013,1735.6
368.0,20766,147223133281,1735.6
370.0,20875,147833016838,1735.6
372.0,20978,148751461787,1736.5
374.0,21083,149232875889,1736.5
376.0,21199,149798148263,1736.5
378.0,21328,150398689289,1736.5
380.0,21445,150865596642,1736.5
382.0,21548,151311200078,1736.5
384.0,21663,151818049922,1736.5
386.0,21771,153038665115,1736.5
388.0,21911,153683624298,1736.5
390.0,22010,154186516421,1736.5
392.0,22131,154682404423,1738.2
394.0,22252,155432395421,1738.2
396.0,22362,155950539024,1738.2
398.0,22506,156470561131,1738.2
400.0,22606,156898749021,1738.2
402.0,22747,157615729215,1738.2
404.0,22889,158099446865,1738.2
406.0,23024,158653146379,1738.2
408.0,23148,159108491952,1738.2
410.0,23264,159523740437,1738.2
412.0,23379,160034961606,1738.2
414.0,23494,161679393455,1762.5
416.0,23566,162173672839,1762.5
418.0,23664,162694982798,1762.5
420.0,23763,163274305398,1762.5
422.0,23879,163931217752,1762.5
424.0,23978,164697186747,1762.5
426.0,24085,165391626960,1762.5
428.0,24203,166108946177,1762.5
430.0,24321,166697565977,1762.5
432.0,24426,167481859272,1762.5
434.0,24554,168183952783,1762.5
436.0,24674,168841754596,1762.5
438.0,24781,169431830576,1762.5
440.0,24885,169937601828,1762.5
442.0,25039,170596873550,1762.5
444.0,25173,172400168252,1762.5
446.0,25272,173167115647,1762.5
448.0,25368,173725701330,1762.5
450.0,25454,174347905169,1766.2
452.0,25537,174960694783,1766.2
454.0,25624,175713976281,1766.2
456.0,25726,176803947436,1768.0
458.0,25825,177587131639,1771.8
460.0,25890,178042056355,1774.5
462.0,25975,178418387921,1774.5
464.0,26059,179071979039,1774.5
466.0,26151,180018968594,1774.5
468.0,26250,180519457302,1774.5
470.0,26347,180905065337,1774.5
472.0,26441,181431565684,1774.5
474.0,26463,181549908489,1774.5
476.0,26463,181549908489,1774.5
478.0,26463,181549908489,1774.5
480.0,26463,181549908489,1774.5
