t_s,files_done,bytes_done,peak_rss_mb
702.1,21953,153948541860,1120.7
704.1,22044,154380339695,1120.7
706.1,22070,154727888689,1120.7
708.1,22174,155183727113,1120.7
710.1,22277,155644434717,1120.7
712.1,22370,156000414952,1120.7
714.1,22480,156448788232,1120.7
716.1,22505,156786799650,1120.7
718.1,22626,157236409238,1120.7
720.1,22740,157641940626,1120.7
722.1,22855,158073949198,1120.7
724.1,22938,158363756656,1120.7
726.1,22938,158363756656,1120.7
728.1,22938,158363756656,1120.7
730.1,22938,158363756656,1120.7
732.1,23066,159820698010,1120.7
734.1,23176,160251652074,1120.7
736.1,23284,160687669726,1120.7
738.1,23368,161057070592,1120.7
740.1,23460,161613811271,1120.7
742.1,23547,162082298261,1120.7
744.1,23636,162572356244,1120.7
746.1,23705,163057665793,1120.7
748.1,23797,163569563992,1120.7
750.1,23848,163981860708,1120.7
752.1,23925,164481199978,1120.7
754.1,24008,164941869208,1120.7
756.1,24085,165445310162,1120.7
758.1,24146,165890359515,1120.7
760.1,24218,166255186192,1120.7
762.1,24281,166782868317,1120.7
764.1,24375,167292168236,1120.7
766.1,24448,167737767290,1120.7
768.1,24533,168146978696,1120.7
770.1,24622,168685090063,1120.7
772.1,24637,168742556972,1120.7
774.1,24637,168742556972,1120.7
776.1,24637,168742556972,1120.7
778.1,24668,169992035731,1120.7
780.1,24764,170494839894,1120.7
782.1,24841,170882936104,1120.7
784.1,24950,171442143176,1120.7
786.1,25049,171904315210,1120.7
788.1,25083,172044383796,1120.7
790.1,25188,172800223000,1120.7
792.1,25280,173274574187,1120.7
794.1,25347,173673062792,1120.7
796.1,25413,174216022629,1120.7
798.1,25477,174687944034,1120.7
800.1,25507,174917587512,1120.7
802.1,25558,175548932932,1120.7
804.1,25620,176075330600,1120.7
806.1,25677,176589383576,1120.7
808.1,25735,177064466884,1120.7
810.1,25794,177538391968,1120.7
812.1,25853,177896134352,1120.7
814.1,25895,178354928163,1120.7
816.1,25963,178654133800,1120.7
818.1,25963,178654133800,1120.7
820.1,26020,179318279756,1120.7
822.1,26090,179726232457,1120.7
824.1,26170,180138892007,1120.7
826.1,26250,180566135189,1120.7
828.1,26316,180937343262,1120.7
830.1,26400,181310174640,1120.7
832.1,26400,181310174640,1120.7
834.1,26400,181310174640,1120.7
836.1,26400,181310174640,1120.7
838.1,26400,181310174640,1120.7
840.1,26400,181310174640,1120.7
