t_s,files_done,bytes_done,peak_rss_mb
262.0,6783,59952835836,501.2
264.0,6860,60781604742,501.2
266.0,6963,61247835262,501.2
268.0,7039,61649116752,501.2
270.0,7118,62069490302,501.2
272.0,7198,62408963812,501.2
274.0,7198,62408963812,501.2
276.0,7224,63130870874,501.2
278.0,7323,63571366226,501.2
280.0,7404,63957012820,501.2
282.0,7502,64483911964,501.2
284.0,7588,64960759586,501.2
286.0,7614,65111112624,501.2
288.0,7614,65111112624,501.2
290.0,7704,66145164975,501.2
292.0,7793,66648447286,501.8
294.0,7858,67102398295,506.0
296.0,7922,67463182996,506.0
298.0,7998,68000483254,506.0
300.0,8049,68412471078,506.0
302.0,8129,68868429484,506.0
304.0,8220,69420738055,506.9
306.0,8283,69852305880,506.9
308.0,8339,70196899000,506.9
310.0,8413,70762021590,507.5
312.0,8440,70934554680,507.5
314.0,8519,71604623438,507.5
316.0,8583,72051075571,510.5
318.0,8646,72426847108,510.5
320.0,8721,72953265154,510.5
322.0,8764,73360353342,510.5
324.0,8849,73839444404,510.5
326.0,8849,73839444404,510.5
328.0,8924,74610427598,510.5
330.0,8997,75076266148,510.5
332.0,9053,75426781912,510.5
334.0,9139,76014826255,510.5
336.0,9194,76423116863,510.5
338.0,9259,76704679708,510.5
340.0,9259,76704679708,510.5
342.0,9259,76704679708,510.5
344.0,9259,76704679708,510.5
346.0,9347,78143834107,510.5
348.0,9432,78510300890,510.5
350.0,9513,78912091204,510.5
352.0,9589,79310222294,510.5
354.0,9666,79611255444,510.5
356.0,9692,80016098718,510.5
358.0,9793,80456506602,510.5
360.0,9895,80935202102,510.5
362.0,9987,81384232869,510.5
364.0,10079,81734834668,510.5
366.0,10079,81734834668,510.5
368.0,10186,82487314436,510.5
370.0,10277,82916709659,510.5
372.0,10379,83336519115,510.5
374.0,10460,83739895501,511.5
376.0,10499,83902906888,511.5
378.0,10541,84440635219,511.5
380.0,10665,84873157043,511.5
382.0,10779,85308905271,511.5
384.0,10885,85754146091,511.5
386.0,10951,86011960388,515.7
388.0,10951,86011960388,515.7
390.0,10951,86011960388,515.7
392.0,10951,86011960388,515.7
394.0,11005,87429737408,515.7
396.0,11113,87898773752,515.7
398.0,11206,88419384163,516.3
400.0,11294,89027372450,516.3
402.0,11361,89589232335,516.3
404.0,11428,90105732340,516.3
406.0,11485,90585331904,516.3
408.0,11549,91217900577,516.3
410.0,11592,91541733684,516.3
412.0,11656,92145314137,520.6
414.0,11697,92396643276,520.6
416.0,11748,92951131064,520.6
418.0,11800,93231419976,520.6
420.0,11888,93858445807,520.6
422.0,11964,94323080349,520.6
424.0,12039,94801104459,520.6
426.0,12104,95145043760,520.6
428.0,12206,95748968556,520.6
430.0,12207,95757412960,520.6
432.0,12271,96504353181,520.6
434.0,12372,97021781781,520.6
436.0,12451,97476284651,520.6
438.0,12516,97808273524,520.6
440.0,12620,98418238872,520.6
442.0,12620,98418238872,520.6
444.0,12620,98418238872,520.6
446.0,12620,98418238872,520.6
448.0,12620,98418238872,520.6
450.0,12691,100098654682,520.6
452.0,12786,100615774417,520.6
454.0,12864,101048504675,520.6
456.0,12934,101418441244,522.4
458.0,13022,102016596143,524.2
460.0,13046,102341311017,524.2
462.0,13135,102839007600,524.2
464.0,13218,103263506718,524.2
466.0,13302,103687301692,524.2
468.0,13383,104100692198,524.2
470.0,13468,104495305492,524.2
472.0,13476,104851686821,524.2
474.0,13574,105309729588,524.2
476.0,13671,105778372587,524.2
478.0,13764,106210574642,524.2
480.0,13846,106620972128,524.2
482.0,13899,106826555644,524.2
484.0,13914,107310903493,524.2
486.0,14019,107738991601,524.2
488.0,14121,108157623737,524.2
490.0,14212,108532429496,529.9
492.0,14327,109002374592,529.9
494.0,14327,109002374592,529.9
496.0,14327,109002374592,529.9
498.0,14366,109960309103,529.9
500.0,14477,110371098923,529.9
502.0,14581,110779771899,529.9
504.0,14679,111200824034,529.9
506.0,14760,111521979400,529.9
508.0,14845,111999606166,529.9
510.0,14956,112430702850,529.9
512.0,15064,112848617554,529.9
514.0,15170,113294040514,529.9
516.0,15222,113649982118,529.9
518.0,15340,114068330219,530.7
520.0,15468,114507646333,530.7
522.0,15561,114884467692,533.0
524.0,15614,115056459108,533.0
526.0,15732,115681331633,533.0
528.0,15862,116122622091,533.0
530.0,15977,116522907684,533.0
532.0,16028,116699176588,534.5
534.0,16028,116699176588,534.5
536.0,16028,116699176588,534.5
538.0,16054,117800799030,534.5
540.0,16160,118230132118,539.3
542.0,16277,118664622231,539.3
544.0,16377,119086384718,539.3
546.0,16464,119447182328,540.0
548.0,16566,119973964248,540.0
550.0,16671,120490902196,540.0
552.0,16762,120990443315,540.0
554.0,16845,121456572233,540.0
556.0,16905,121901998694,540.0
558.0,16999,122384519096,540.0
560.0,17097,122897234819,540.0
562.0,17179,123357146245,540.0
564.0,17235,123778677217,540.0
566.0,17332,124254049788,540.0
568.0,17386,124665886784,540.0
570.0,17494,125195540411,540.0
572.0,17568,125559206088,540.0
574.0,17681,126189352332,540.0
576.0,17753,126645147565,540.0
578.0,17799,126859340024,540.0
580.0,17799,126859340024,540.0
582.0,17799,126859340024,540.0
584.0,17799,126859340024,540.0
586.0,17865,128406205217,540.0
588.0,17944,128890256091,540.0
590.0,18012,129274856636,540.0
592.0,18105,129962608155,540.0
594.0,18165,130467051555,540.0
596.0,18235,130939548568,540.0
598.0,18262,131329493690,540.0
600.0,18342,131935132204,540.0
602.0,18395,132415631952,540.0
604.0,18452,132831545524,540.0
606.0,18519,133378248393,540.0
608.0,18561,133558291928,540.0
610.0,18630,134106220569,540.0
612.0,18674,134246192344,540.0
614.0,18730,134792728352,540.0
616.0,18846,135254894293,540.0
618.0,18951,135712253333,540.0
620.0,19029,136085529351,540.0
622.0,19092,136315491708,540.0
624.0,19092,136315491708,540.0
626.0,19127,137087685731,540.0
628.0,19239,137505391819,540.0
630.0,19349,138001981835,541.9
632.0,19453,138541213051,541.9
634.0,19526,138921230200,541.9
636.0,19526,138921230200,541.9
638.0,19526,138921230200,541.9
640.0,19526,138921230200,541.9
642.0,19526,138921230200,541.9
644.0,19585,140618746136,541.9
646.0,19677,141085802975,541.9
648.1,19759,141549720649,541.9
650.1,19857,142000773024,541.9
652.1,19939,142475663014,543.2
654.1,20025,142948802988,543.6
656.1,20122,143455030087,543.6
658.1,20193,143814325532,543.8
660.1,20299,144407410440,543.8
662.1,20373,144854030966,543.8
664.1,20404,145041753044,545.1
666.1,20493,145735328827,545.1
668.1,20583,146226135550,545.1
670.1,20659,146686332300,545.1
672.1,20723,147131278657,545.1
674.1,20813,147597877608,551.4
676.1,20813,147597877608,551.4
678.1,20901,148390182615,551.4
680.1,20992,148884769966,551.4
682.1,21068,149284891740,551.4
684.1,21138,149710265565,551.4
686.1,21229,150063744756,551.4
688.1,21229,150063744756,551.4
690.1,21229,150063744756,551.4
692.1,21301,151123043810,551.4
694.1,21411,151574884454,551.4
696.1,21499,151974835345,551.4
698.1,21600,152396086013,551.4
700.1,21639,152541192336,551.4
702.1,21740,153112903884,551.4
704.1,21862,153589466517,551.4
706.1,21966,154054929313,551.4
708.1,22058,154433132064,551.4
710.1,22084,154782942046,551.4
712.1,22195,155249310811,551.4
714.1,22291,155691656318,551.4
716.1,22392,156126230762,551.4
718.1,22480,156448788232,551.4
720.1,22524,156865227415,551.4
722.1,22640,157283100463,551.4
724.1,22769,157733057964,551.4
726.1,22870,158121048403,551.4
728.1,22938,158363756656,551.4
730.1,22938,158363756656,551.4
732.1,22938,158363756656,551.4
734.1,22965,159451662878,551.4
736.1,23083,159898108899,551.4
738.1,23204,160340980972,551.4
740.1,23298,160745269851,551.4
742.1,23378,161195532281,551.4
744.1,23481,161718824576,551.4
746.1,23561,162153113002,553.5
748.1,23653,162692343373,553.5
750.1,23720,163156304499,553.5
752.1,23798,163579710984,553.5
754.1,23870,164099364598,553.5
756.1,23950,164586806224,553.5
758.1,24008,164941869208,553.5
760.1,24099,165539195763,553.5
762.1,24164,165973804384,553.5
764.1,24218,166255186192,553.5
766.1,24293,166835944066,553.5
768.1,24388,167374230617,553.5
770.1,24464,167812945427,553.5
772.1,24533,168146978696,553.5
774.1,24636,168734422600,553.5
776.1,24637,168742556972,553.5
778.1,24637,168742556972,553.5
780.1,24637,168742556972,553.5
782.1,24676,170026488571,553.5
784.1,24764,170494839894,553.5
786.1,24851,170982883021,553.5
788.1,24950,171442143176,553.5
790.1,25063,171953599999,553.5
792.1,25083,172044383796,553.5
794.1,25188,172800223000,553.5
796.1,25280,173274574187,553.5
798.1,25347,173673062792,553.8
800.1,25413,174216022629,558.0
802.1,25477,174687944034,558.0
804.1,25507,174917587512,558.0
806.1,25558,175548932932,558.0
808.1,25620,176075330600,559.2
810.1,25677,176589383576,559.2
812.1,25735,177064466884,559.2
814.1,25794,177538391968,560.9
816.1,25853,177896134352,560.9
818.1,25895,178354928163,560.9
820.1,25963,178654133800,560.9
822.1,25963,178654133800,560.9
824.1,26020,179318279756,560.9
826.1,26090,179726232457,560.9
828.1,26170,180138892007,560.9
830.1,26247,180536932733,560.9
832.1,26307,180927116945,560.9
834.1,26400,181310174640,560.9
836.1,26400,181310174640,560.9
838.1,26400,181310174640,560.9
840.1,26400,181310174640,560.9
842.1,26400,181310174640,560.9
844.1,26400,181310174640,560.9
